Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,NameCategory,ShortDescription,Description,Code,Name,ZipCode,Municipality,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName
106411,П106411,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,6720.0,4704.0,0.7,2016.0,True,MovableProperties,Оруђе и алат,"АА – 145654- брусни камен димензија 68 x 22 x 15, количина 48, јединична цена 140,","АА – 145654- брусни камен димензија 68 x 22 x 15, количина 48, јединична цена 140,",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106412,П106412,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,12410.0,8687.0,0.7,3723.0,True,MovableProperties,Оруђе и алат,"АА – 145655- брусни камен димензија 64 x 20 x 30, количина 73, јединична цена 170","АА – 145655- брусни камен димензија 64 x 20 x 30, количина 73, јединична цена 170",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106415,П106415,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,28650.0,20055.0,0.7,8595.0,True,MovableProperties,Оруђе и алат,"АА – 145656- брусни камен димензија 33 x 16 x 6, количина 191, јединична цена 150","АА – 145656- брусни камен димензија 33 x 16 x 6, количина 191, јединична цена 150",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106416,П106416,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,20580.0,14406.0,0.7,6174.0,True,MovableProperties,Оруђе и алат,"АА – 145657- брусни камен димензија 60 x 20 x 15, количина 147, јединична цена 140","АА – 145657- брусни камен димензија 60 x 20 x 15, количина 147, јединична цена 140",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106417,П106417,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,10270.0,7189.0,0.7,3081.0,True,MovableProperties,Оруђе и алат,"АА – 145658- брусни камен димензија 49 x 40 x 16, количина 79, јединична цена 130","АА – 145658- брусни камен димензија 49 x 40 x 16, количина 79, јединична цена 130",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106418,П106418,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,6560.0,4592.0,0.7,1968.0,True,MovableProperties,Оруђе и алат,"АА – 145659- брусни камен димензија 85 x 28 x 30, количина 41, јединична цена 160","АА – 145659- брусни камен димензија 85 x 28 x 30, количина 41, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106421,П106421,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,14400.0,10080.0,0.7,4320.0,True,MovableProperties,Оруђе и алат,"АА – 145660- брусни камен димензија 40 x 32 x 15, количина 144, јединична цена 100","АА – 145660- брусни камен димензија 40 x 32 x 15, количина 144, јединична цена 100",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106422,П106422,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,25190.0,17633.0,0.7,7557.0,True,MovableProperties,Оруђе и алат,"АА – 145661- брусни камен димензија 35 x 28 x 15, количина 229, јединична цена 110","АА – 145661- брусни камен димензија 35 x 28 x 15, количина 229, јединична цена 110",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106423,П106423,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,77440.0,54208.0,0.7,23232.0,True,MovableProperties,Оруђе и алат,"АА – 145662- брусни камен димензија 29 x 14 x 4, количина 704, јединична цена 110","АА – 145662- брусни камен димензија 29 x 14 x 4, количина 704, јединична цена 110",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106424,П106424,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,17000.0,11900.0,0.7,5100.0,True,MovableProperties,Оруђе и алат,"АА – 145663- брусни камен димензија 40 x 18 x 16, количина  100, јединична цена 170","АА – 145663- брусни камен димензија 40 x 18 x 16, количина  100, јединична цена 170",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106425,П106425,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,8520.0,5964.0,0.7,2556.0,True,MovableProperties,Оруђе и алат,"АА – 145664- брусни камен димензија 39 x 18 x 16, количина 71, јединична цена 120","АА – 145664- брусни камен димензија 39 x 18 x 16, количина 71, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106426,П106426,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,14560.0,10192.0,0.7,4368.0,True,MovableProperties,Оруђе и алат,"АА – 145665- брусни камен димензија 60 x 21 x 14, количина 104, јединична цена 140","АА – 145665- брусни камен димензија 60 x 21 x 14, количина 104, јединична цена 140",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106427,П106427,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,5760.0,4032.0,0.7,1728.0,True,MovableProperties,Оруђе и алат,"АА – 145666- брусни камен димензија 51 x 21 x 15, количина 48, јединична цена 120","АА – 145666- брусни камен димензија 51 x 21 x 15, количина 48, јединична цена 120",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106428,П106428,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,15660.0,10962.0,0.7,4698.0,True,MovableProperties,Оруђе и алат,"АА – 145667- брусни камен димензија 73 x 13,5 x 15, количина 87, јединична цена 180","АА – 145667- брусни камен димензија 73 x 13,5 x 15, количина 87, јединична цена 180",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106429,П106429,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,15520.0,10864.0,0.7,4656.0,True,MovableProperties,Оруђе и алат,"АА – 145668- брусни камен димензија 69 x 21 x 14, количина 97, јединична цена 160","АА – 145668- брусни камен димензија 69 x 21 x 14, количина 97, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106430,П106430,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,14000.0,9800.0,0.7,4200.0,True,MovableProperties,Оруђе и алат,"АА – 145669- брусни камен димензија 58 x 22 x 13, количина 100, јединична цена 140","АА – 145669- брусни камен димензија 58 x 22 x 13, количина 100, јединична цена 140",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106431,П106431,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Оруђе и алат,"	АА – 145670- брусни камен димензија 57 x 34 x 29, количина 75, јединична цена 160","	АА – 145670- брусни камен димензија 57 x 34 x 29, количина 75, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106432,П106432,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Оруђе и алат,"	АА – 145671- брусни камен димензија 39 x 18 x 16, количина 100, јединична цена 100","	АА – 145671- брусни камен димензија 39 x 18 x 16, количина 100, јединична цена 100",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106433,П106433,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,8640.0,6048.0,0.7,2592.0,True,MovableProperties,Оруђе и алат,"АА – 145672- брусни камен димензија 63 x 22 x 15, количина 96, јединична цена 90","АА – 145672- брусни камен димензија 63 x 22 x 15, количина 96, јединична цена 90",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106434,П106434,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,32560.0,22792.0,0.7,9768.0,True,MovableProperties,Оруђе и алат,"АА – 145673- брусни камен димензија 30 x 14 x 16, количина 296, јединична цена 110","АА – 145673- брусни камен димензија 30 x 14 x 16, количина 296, јединична цена 110",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
106435,П106435,2024-08-23T07:00:00Z,2024-08-23T11:00:00Z,18720.0,13104.0,0.7,5616.0,True,MovableProperties,Оруђе и алат,"	АА – 145674- брусни камен димензија 63 x 20 x 20, количина 117, јединична цена 160","АА – 145674- брусни камен димензија 63 x 20 x 20, количина 117, јединична цена 160",704504,Рајковац,,Младеновац,InPrediction,У најави,0,Јелена Рајковић
